app_id	category1	category2	category3	category4	category5
com.linktomorrow.windrunner	/Games/Computer & Video Games/Browser Games	/Sports/Individual Sports/Cycling	/Business & Industrial	/Internet & Telecom/Mobile & Wireless/Mobile Phones/Smart Phones	/Games/Computer & Video Games/Action & Platform Games
com.alibaba.intl.android.apps.poseidon	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Finance/Financial Planning & Management	/Shopping/Shopping Portals	/Finance/Accounting & Auditing/Billing & Invoicing
net.apex_designs.payback2	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Internet & Telecom/Service Providers/Phone Service Providers	/Finance/Insurance/Vehicle Insurance/Auto Insurance	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Games/Computer & Video Games/Action & Platform Games
com.gameloft.android.ANMP.GloftNOHM	/Sports/Team Sports/Baseball	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/MP3 & Portable Media Players	/Internet & Telecom/Web Services/Web Stats & Analytics	/Travel & Transportation/Transportation/Air Travel	/Reference/General Reference/Calculators & Reference Tools
store.panda.client	/Shopping/Consumer Resources/Product Reviews & Price Comparisons/Price Comparisons	/Sports/Team Sports/American Football	/Travel & Transportation/Transportation/Cruises & Charters	/Shopping/Shopping Portals	/Beauty & Fitness/Face & Body Care/Skin & Nail Care
com.hecorat.screenrecorder.free	/Computers & Electronics/Software/Software Utilities	/Arts & Entertainment/Music & Audio	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars
de.wetteronline.wetterapp	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Computers & Electronics/Electronics & Electrical/Power Supplies	/Home & Garden/Home & Interior Decor	/Food & Drink/Cooking & Recipes/Desserts	/News/Weather
jp.naver.linecamera.android	/Sports/Team Sports/Cricket	/People & Society/Religion & Belief/Mindfulness & Meditation	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Beauty & Fitness/Face & Body Care/Skin & Nail Care	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery
com.avg.cleaner	/Computers & Electronics/Software/Software Utilities	/Business & Industrial/Energy & Utilities/Oil & Gas	/Games/Word Games	/Internet & Telecom/Mobile & Wireless	/Games/Computer & Video Games/Driving & Racing Games
com.myyearbook.m	/Arts & Entertainment/Music & Audio/Music Videos	/Computers & Electronics/Consumer Electronics	/Online Communities/Social Networks	/Finance/Accounting & Auditing	/Hobbies & Leisure/Merit Prizes & Contests
com.time.trigger	/Games/Computer & Video Games/Action & Platform Games	/Computers & Electronics/Programming/C & C++	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints	/Games/Computer & Video Games/Casual Games	/Online Communities/Forum & Chat Providers
com.cmplay.dancingline	/Games/Computer & Video Games/Music & Dance Games	/Finance/Investing/Brokerages & Day Trading	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Arts & Entertainment/TV & Video/Online Video	/Games/Computer & Video Games/Casual Games
com.more.dayzsurvival.gp	/Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products	/Games/Computer & Video Games/Strategy Games	/Arts & Entertainment/TV & Video/TV Shows & Programs	/Arts & Entertainment/Online Media/Online Image Galleries	/Shopping/Photo & Video Services/Photo Printing Services
com.google.android.apps.youtube.creator	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Internet & Telecom/Web Portals	/Arts & Entertainment/TV & Video/Online Video	/Science/Engineering & Technology/Augmented & Virtual Reality	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services
com.apps.MyXL	/Internet & Telecom/Service Providers/Phone Service Providers	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Internet & Telecom/Service Providers/ISPs	/Home & Garden/Home & Interior Decor	/Autos & Vehicles/Motor Vehicles (By Type)/Motorcycles
com.hitrock.hideonline	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Reference/Geographic Reference/Maps	/Games/Educational Games	/Computers & Electronics/Consumer Electronics/GPS & Navigation	/Games/Computer & Video Games/Adventure Games
com.bitmango.rolltheballunrollme	/Online Communities/File Sharing & Hosting	/Sports/Team Sports/Cricket	/Games/Puzzles & Brainteasers	/Food & Drink/Restaurants/Pizzerias	/Games/Computer & Video Games/Casual Games
com.creativemobile.nno	/Arts & Entertainment/Events & Listings	/Travel & Transportation/Transportation/Parking	/Books & Literature/Magazines	/Arts & Entertainment/Comics & Animation/Comics	/Games/Computer & Video Games/Driving & Racing Games
com.racergame.cityracing3d	/Travel & Transportation/Transportation/Air Travel	/Travel & Transportation/Transportation/Traffic & Route Planners	/Computers & Electronics/Software/Business & Productivity Software	/Shopping/Apparel/Footwear	/Games/Computer & Video Games/Driving & Racing Games
com.nexon.da3.global	/Games/Computer & Video Games/Massively Multiplayer Games	/Games/Roleplaying Games	/Finance/Investing/Stocks & Bonds	/Finance/Credit & Lending/Credit Reporting & Monitoring	/Games/Computer & Video Games/Action & Platform Games
com.pubg.newstate	/Shopping/Consumer Resources/Product Reviews & Price Comparisons	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Finance/Investing/Currencies & Foreign Exchange	/Arts & Entertainment/Music & Audio/Radio	/Shopping/Classifieds
ru.yandex.yandexnavi	/Beauty & Fitness/Fashion & Style/Fashion Designers & Collections	/Travel & Transportation/Specialty Travel	/Reference/Geographic Reference/Maps	/Travel & Transportation/Transportation/Car Rentals	/Computers & Electronics/Consumer Electronics/GPS & Navigation
com.shaiban.audioplayer.mplayer	/Computers & Electronics/Software/Multimedia Software/Media Players	/Arts & Entertainment/Music & Audio	/Travel & Transportation/Specialty Travel	/Home & Garden/Patio, Lawn & Garden/Gardening	/Jobs & Education/Education/Teaching & Classroom Resources
com.wantu.activity	/Finance/Investing/Currencies & Foreign Exchange/Digital Currencies	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Food & Drink/Restaurants/Fast Food/Burgers	/Books & Literature/Audiobooks	/Arts & Entertainment/Events & Listings/Movie Listings & Theater Showtimes
com.masarat.salati	/Shopping/Auctions	/Sports/Individual Sports/Cycling	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/Internet & Telecom	/Games/Arcade & Coin-Op Games
com.duckduckgo.mobile.android	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/MP3 & Portable Media Players	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software/Audio File Formats & Codecs	/Computers & Electronics/Software/Internet Software/Web Browsers	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Food & Drink/Restaurants
br.gov.meugovbr	/Arts & Entertainment/Music & Audio/Music Equipment & Technology	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Shopping/Consumer Resources	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
pdf.tap.scanner	/Computers & Electronics/Software/Software Utilities	/Sports/Team Sports/Soccer	/Games/Party Games	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Finance/Credit & Lending/Credit Cards
com.tensquaregames.letsfish2	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Games/Computer & Video Games/Simulation Games	/Home & Garden/Home & Interior Decor	/Finance/Credit & Lending/Loans/Home Financing	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software
com.ludia.dragons	/News/Business News/Financial Markets News	/Autos & Vehicles/Vehicle Codes & Driving Laws	/Books & Literature/Poetry	/Home & Garden/Domestic Services	/Games/Computer & Video Games/Adventure Games
com.dodreams.driveahead	/Arts & Entertainment/Online Media/Online Image Galleries	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration	/Internet & Telecom/Web Portals	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Games/Computer & Video Games/Driving & Racing Games
com.schibsted.bomnegocio.androidApp	/Games/Computer & Video Games	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Science/Mathematics	/Shopping/Classifieds	/Arts & Entertainment/Music & Audio/Music Education & Instruction
com.easybrain.make.music	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Home & Garden/Home & Interior Decor	/Home & Garden/Home Furnishings	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software	/Games/Computer & Video Games/Casual Games
com.pacificinteractive.HouseOfFun	/Shopping/Gifts & Special Event Items/Greeting Cards	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Games/Computer & Video Games	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Computers & Electronics/Consumer Electronics/GPS & Navigation
com.xiaomi.midrop	/Online Communities/File Sharing & Hosting	/Finance	/Shopping/Consumer Resources/Coupons & Discount Offers	/Finance/Investing/Currencies & Foreign Exchange	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems
com.bigbluebubble.singingmonsters.full	/Games/Computer & Video Games/Music & Dance Games	/Business & Industrial/Small Business/Business Formation	/News/Business News	/Reference/General Reference/Time & Calendars	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.frontrow.vlog	/Hobbies & Leisure	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Finance/Credit & Lending	/Games/Computer & Video Games/Simulation Games/Life Simulation Games
com.cootek.smartinputv5	/Computers & Electronics/Software/Software Utilities	/Business & Industrial/Energy & Utilities	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Jobs & Education/Education/Standardized & Admissions Tests
com.ryzenrise.intromaker	/Home & Garden	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Business & Industrial	/Hobbies & Leisure/Outdoors	/People & Society/Social Issues & Advocacy/Charity & Philanthropy
com.olzhas.carparking.multyplayer	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Pets & Animals/Animal Products & Services/Pet Food & Pet Care Supplies	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs
com.path	/Business & Industrial/Shipping & Logistics/Freight Transport	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Travel & Transportation/Transportation/Car Rentals	/Online Communities/Social Networks	/Pets & Animals/Animal Products & Services
com.octro.teenpatti	/Games/Computer & Video Games	/Sports/Team Sports	/Computers & Electronics/Software/Internet Software/Web Browsers	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software
com.tubitv	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Beauty & Fitness/Beauty Services & Spas/Massage Therapy	/Travel & Transportation/Travel Agencies & Services	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming
org.ppsspp.ppsspp	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Arts & Entertainment/Online Media/Online Image Galleries	/Computers & Electronics/Consumer Electronics/Game Systems & Consoles/Sony PlayStation	/Games/Computer & Video Games/Video Game Emulation	/Sports/Sport Scores & Statistics
hotspotshield.android.vpn	/Computers & Electronics/Software/Multimedia Software/Media Players	/Business & Industrial/Business Operations/Human Resources/Compensation & Benefits	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Autos & Vehicles/Vehicle Shopping/Used Vehicles	/Shopping/Consumer Resources/Customer Services/Technical Support & Repair
com.playtika.wsop.gp	/Games/Computer & Video Games	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Arts & Entertainment/Visual Art & Design	/Autos & Vehicles/Vehicle Shopping	/Jobs & Education/Education/Teaching & Classroom Resources
com.dhqsolutions.enjoyphoto	/Internet & Telecom/Service Providers/ISPs	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Books & Literature	/News/Weather
com.ea.gp.simsmobile	/Computers & Electronics/Software/Software Utilities	/Hobbies & Leisure/Outdoors	/Shopping	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Games/Computer & Video Games/Simulation Games/Life Simulation Games
com.cjenm.monster	/Games/Roleplaying Games	/Shopping/Apparel/Footwear/Athletic Shoes	/Online Communities/Photo & Video Sharing/Photo & Image Sharing	/Jobs & Education/Education/Standardized & Admissions Tests	/Games/Computer & Video Games/Action & Platform Games
com.glu.dino	/Arts & Entertainment	/Games/Card Games	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments	/Arts & Entertainment/Music & Audio/Music Reference/Sheet Music
com.samsung.android.app.watchmanager	/Computers & Electronics/Software/Software Utilities	/Sports/Team Sports/Cricket	/News/Business News/Financial Markets News	/Computers & Electronics/Software/Internet Software/Web Browsers	/Arts & Entertainment/Visual Art & Design
