app_id	category1	category2	category3	category4	category5
video.reface.app	/Finance/Insurance	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Travel & Transportation/Transportation/Traffic & Route Planners	/Food & Drink/Restaurants/Fast Food/Burgers
com.habby.archero	/Sensitive Subjects/Firearms & Weapons	/Games/Computer & Video Games/Sports Games	/Arts & Entertainment/Movies/Movie Reference	/Games/Board Games	/Games/Computer & Video Games/Action & Platform Games
com.tocaboca.tocakitchen2	/Arts & Entertainment	/Sports/Team Sports	/Games/Family-Oriented Games & Activities	/Computers & Electronics/Consumer Electronics/GPS & Navigation	/Games/Computer & Video Games/Casual Games
com.instabridge.android	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games	/Computers & Electronics/Networking	/Food & Drink/Restaurants/Fast Food/Burgers	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.dnddream.headsoccer.android	/Games/Computer & Video Games/Sports Games	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Science/Engineering & Technology/Augmented & Virtual Reality	/Food & Drink/Food & Grocery Retailers	/Sports/Sport Scores & Statistics
com.gameloft.android.ANMP.GloftNAHM	/Computers & Electronics/Software/Intelligent Personal Assistants	/Games/Computer & Video Games/Shooter Games	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Jobs & Education/Education/Primary & Secondary Schooling (K-12)	/Jobs & Education/Education/Early Childhood Education
com.ftw_and_co.happn	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Travel & Transportation/Transportation/Taxi & Ride Hail Services	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Online Communities/Dating & Personals	/Finance/Insurance/Health Insurance
com.sonyliv	/Hobbies & Leisure	/Games/Gambling/Sports Betting	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming
com.abtnprojects.ambatana	/People & Society/Ethnic & Identity Groups/Lesbian, Gay, Bisexual & Transgender	/Business & Industrial/Business Operations/Human Resources/Compensation & Benefits	/Finance/Credit & Lending	/Autos & Vehicles/Vehicle Shopping	/Shopping/Classifieds
com.nexters.herowars	/People & Society/Kids & Teens/Children's Interests	/Games/Computer & Video Games	/Games/Roleplaying Games	/Food & Drink/Restaurants/Pizzerias	/Shopping/Photo & Video Services/Photo Printing Services
uk.co.aifactory.chessfree	/Games/Computer & Video Games	/Games/Table Games/Billiards	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Business & Industrial/Shipping & Logistics	/Games/Board Games/Chess & Abstract Strategy Games
com.nintendo.zara	/Sensitive Subjects/Firearms & Weapons	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/News/Broadcast & Network News	/Jobs & Education/Education/Teaching & Classroom Resources	/Games/Computer & Video Games/Action & Platform Games
paint.by.number.pixel.art.coloring.drawing.puzzle	/Books & Literature/E-Books	/Law & Government	/Travel & Transportation/Travel Guides & Travelogues	/Computers & Electronics/Consumer Electronics/Game Systems & Consoles/Sony PlayStation	/Games/Family-Oriented Games & Activities/Drawing & Coloring
com.cheerfulinc.flipagram	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Finance	/Business & Industrial/Small Business/MLM & Business Opportunities	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Online Communities/Photo & Video Sharing/Video Sharing
com.cyberlink.powerdirector.DRA140225_01	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Business & Industrial	/Jobs & Education/Education/Distance Learning	/Games/Computer & Video Games/Simulation Games/City Building Games
com.pof.android	/Beauty & Fitness/Fitness/Yoga & Pilates	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Travel & Transportation/Hotels & Accommodations	/Reference/General Reference/Educational Resources	/Online Communities/Dating & Personals
kjv.bible.kingjamesbible	/People & Society/Religion & Belief/Christianity	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Business & Industrial/Energy & Utilities/Oil & Gas	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Arts & Entertainment/Music & Audio/Radio
com.snowcorp.stickerly.android	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Travel & Transportation/Travel Agencies & Services	/Games/Arcade & Coin-Op Games
com.kongregate.mobile.adventurecapitalist.google	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Food & Drink/Food & Grocery Retailers	/Sports/Individual Sports/Cycling	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.disney.disneyplus	/News/Business News	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/Law & Government	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
io.voodoo.crowdcity	/Games/Computer & Video Games/Strategy Games	/People & Society/Self-Help & Motivational	/Business & Industrial/Small Business/MLM & Business Opportunities	/Health/Nutrition/Special & Restricted Diets	/Games/Computer & Video Games/Casual Games
com.cjenm.ModooMarbleKakao	/Arts & Entertainment/TV & Video/TV Networks & Stations	/Games/Puzzles & Brainteasers	/Online Communities	/Games/Board Games	/Computers & Electronics/Computer Security
com.combineinc.streetracing.driftthreeD	/Computers & Electronics/Software/Business & Productivity Software	/Food & Drink/Restaurants/Fast Food	/Computers & Electronics/Networking/Network Monitoring & Management	/People & Society/Family & Relationships/Family/Parenting/Babies & Toddlers	/Games/Computer & Video Games/Driving & Racing Games
com.scottgames.fnaf2demo	/Travel & Transportation/Travel Guides & Travelogues	/Games/Computer & Video Games/Simulation Games/Life Simulation Games	/Games/Computer & Video Games/Adventure Games	/Hobbies & Leisure/Outdoors/Hiking & Camping	/Games/Computer & Video Games/Action & Platform Games
com.luutinhit.controlcenter	/Computers & Electronics/Software/Software Utilities	/Games/Puzzles & Brainteasers	/Reference/Language Resources	/Games/Computer & Video Games/Sports Games/Sports Management Games	/News/Weather
net.mobilecraft.realbasketball	/Games/Computer & Video Games/Sports Games	/Jobs & Education/Education	/Online Communities/Virtual Worlds	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Games/Board Games
com.activision.callofduty.heroes	/Games/Computer & Video Games/Strategy Games	/Games/Family-Oriented Games & Activities/Drawing & Coloring	/Pets & Animals/Pets/Cats	/Real Estate/Real Estate Listings	/Travel & Transportation/Transportation/Carpooling
com.gameloft.android.ANMP.GloftINHM	/Games/Computer & Video Games/Shooter Games	/Internet & Telecom/Search Engines	/Finance/Insurance	/Shopping/Consumer Resources/Coupons & Discount Offers	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
com.frogmind.badland	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/News	/Games/Board Games	/Finance/Credit & Lending/Credit Reporting & Monitoring	/Games/Computer & Video Games/Adventure Games
com.linktomorrow.windrunner	/Law & Government/Public Safety/Security Products & Services	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Internet & Telecom/Service Providers/ISPs	/Science/Biological Sciences/Flora & Fauna	/Games/Computer & Video Games/Action & Platform Games
com.zakg.scaryteacher.hellgame	/Home & Garden/Home Furnishings	/Travel & Transportation/Hotels & Accommodations	/Business & Industrial/Shipping & Logistics/Mail & Package Delivery/Couriers, Messengers & Home Delivery Services	/Food & Drink/Cooking & Recipes	/Games/Computer & Video Games/Adventure Games
com.picpay	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Finance/Banking	/Games/Gambling/Sports Betting	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Health/Health Conditions/Sleep Disorders
net.apex_designs.payback2	/Finance/Investing	/Pets & Animals/Animal Products & Services	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Health/Substance Abuse/Smoking & Smoking Cessation	/Games/Computer & Video Games/Action & Platform Games
store.panda.client	/People & Society/Ethnic & Identity Groups/Lesbian, Gay, Bisexual & Transgender	/Shopping/Shopping Portals	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps	/Computers & Electronics/Computer Security/Network Security	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.gameloft.android.ANMP.GloftNOHM	/Games/Computer & Video Games/Shooter Games	/Finance	/Games/Card Games	/Internet & Telecom/Email & Messaging	/Arts & Entertainment/Humor/Funny Pictures & Videos
com.alibaba.intl.android.apps.poseidon	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Reference/Directories & Listings	/Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/Scanners	/Shopping/Shopping Portals
me.zepeto.main	/Computers & Electronics/Consumer Electronics/Audio Equipment/Speakers	/Jobs & Education/Education	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Pianos & Keyboards	/Pets & Animals/Animal Products & Services	/Games/Family-Oriented Games & Activities/Dress-Up & Fashion Games
com.hecorat.screenrecorder.free	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games/Shooter Games	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Health/Nutrition	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software
jp.naver.linecamera.android	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Health/Reproductive Health/OBGYN	/Games/Roleplaying Games	/Travel & Transportation/Travel Guides & Travelogues	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps
br.com.uol.ps.myaccount	/Shopping/Apparel	/Finance/Banking	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/Reference/General Reference/Educational Resources	/News/Newspapers
de.wetteronline.wetterapp	/Online Communities/Dating & Personals/Matrimonial Services	/Internet & Telecom	/Shopping/Shopping Portals	/Reference/General Reference/Dictionaries & Encyclopedias	/News/Weather
com.avg.cleaner	/Computers & Electronics/Software/Software Utilities	/Law & Government/Public Safety/Security Products & Services	/Home & Garden/Home Furnishings	/Computers & Electronics/Software/Internet Software/Web Browsers	/News/Newspapers
com.myyearbook.m	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Games/Card Games	/Online Communities/Social Networks	/Online Communities/Photo & Video Sharing	/Games/Computer & Video Games/Simulation Games/Life Simulation Games
com.cmplay.dancingline	/Games/Computer & Video Games/Music & Dance Games	/Adult/Adult Communities/Swingers & Adult Dating	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/Online Media/Online Image Galleries	/Games/Computer & Video Games/Casual Games
com.time.trigger	/Games/Card Games	/People & Society/Religion & Belief/Mindfulness & Meditation	/Law & Government	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.more.dayzsurvival.gp	/Sports/Team Sports/Baseball	/Games/Computer & Video Games/Strategy Games	/Health/Pharmacy/Drugs & Medications	/Finance/Investing/Commodities & Futures Trading	/Finance/Credit & Lending/Credit Cards
com.bitmango.rolltheballunrollme	/People & Society/Religion & Belief/Islam	/Games/Puzzles & Brainteasers	/Sports/Individual Sports/Cycling	/Business & Industrial/Advertising & Marketing/Marketing	/Games/Computer & Video Games/Casual Games
com.hitrock.hideonline	/Games/Computer & Video Games/Shooter Games	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Arts & Entertainment/Music & Audio/Podcasts	/Pets & Animals/Animal Products & Services	/Games/Computer & Video Games/Adventure Games
com.creativemobile.nno	/People & Society/Family & Relationships/Family/Baby & Pet Names	/Health/Substance Abuse/Smoking & Smoking Cessation	/Books & Literature/Audiobooks	/Beauty & Fitness/Face & Body Care/Skin & Nail Care	/Games/Computer & Video Games/Driving & Racing Games
com.google.android.apps.youtube.creator	/Law & Government/Public Safety/Security Products & Services	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Arts & Entertainment/TV & Video/Online Video	/Games/Dice Games	/Games/Educational Games
com.racergame.cityracing3d	/Jobs & Education/Education/Distance Learning	/Computers & Electronics/Software/Multimedia Software	/Reference/General Reference/Educational Resources	/Arts & Entertainment/Music & Audio/Radio	/Games/Computer & Video Games/Driving & Racing Games
com.nexon.da3.global	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance	/Games/Roleplaying Games	/Reference/General Reference/Dictionaries & Encyclopedias	/Finance/Credit & Lending/Loans	/Games/Computer & Video Games/Action & Platform Games
com.wantu.activity	/Internet & Telecom/Service Providers/Phone Service Providers	/People & Society/Kids & Teens/Children's Interests	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Reference/General Reference	/Games/Computer & Video Games/Sports Games/Sports Management Games
